date,city,product,category,tier,population_weight,demand_units
2022-01-17,Mumbai,Paracetamol,fever_cold,metro,1.0,2421
2022-01-17,Mumbai,Azithromycin,antibiotic,metro,1.0,1671
2022-01-17,Mumbai,ORS Sachets,OTC,metro,1.0,2002
2022-01-17,Mumbai,Cetirizine,OTC,metro,1.0,1508
2022-01-17,Mumbai,Metformin,chronic,metro,1.0,1368
2022-01-17,Mumbai,Insulin Glargine,chronic,metro,1.0,825
2022-01-17,Mumbai,Omeprazole,gastro,metro,1.0,1161
2022-01-17,Mumbai,Amoxicillin,antibiotic,metro,1.0,2064
2022-01-17,Mumbai,Vitamin D3,chronic,metro,1.0,1006
2022-01-17,Mumbai,Ibuprofen,fever_cold,metro,1.0,2692
2022-01-17,Pune,Paracetamol,fever_cold,metro,0.75,2314
2022-01-17,Pune,Azithromycin,antibiotic,metro,0.75,1168
2022-01-17,Pune,ORS Sachets,OTC,metro,0.75,1155
2022-01-17,Pune,Cetirizine,OTC,metro,0.75,1297
2022-01-17,Pune,Metformin,chronic,metro,0.75,1067
2022-01-17,Pune,Insulin Glargine,chronic,metro,0.75,578
2022-01-17,Pune,Omeprazole,gastro,metro,0.75,1126
2022-01-17,Pune,Amoxicillin,antibiotic,metro,0.75,1597
2022-01-17,Pune,Vitamin D3,chronic,metro,0.75,794
2022-01-17,Pune,Ibuprofen,fever_cold,metro,0.75,1933
2022-01-17,Nagpur,Paracetamol,fever_cold,tier1,0.55,1051
2022-01-17,Nagpur,Azithromycin,antibiotic,tier1,0.55,659
2022-01-17,Nagpur,ORS Sachets,OTC,tier1,0.55,582
2022-01-17,Nagpur,Cetirizine,OTC,tier1,0.55,507
2022-01-17,Nagpur,Metformin,chronic,tier1,0.55,437
2022-01-17,Nagpur,Insulin Glargine,chronic,tier1,0.55,259
2022-01-17,Nagpur,Omeprazole,gastro,tier1,0.55,355
2022-01-17,Nagpur,Amoxicillin,antibiotic,tier1,0.55,688
2022-01-17,Nagpur,Vitamin D3,chronic,tier1,0.55,319
2022-01-17,Nagpur,Ibuprofen,fever_cold,tier1,0.55,638
2022-01-17,Thane,Paracetamol,fever_cold,tier1,0.5,698
2022-01-17,Thane,Azithromycin,antibiotic,tier1,0.5,374
2022-01-17,Thane,ORS Sachets,OTC,tier1,0.5,528
2022-01-17,Thane,Cetirizine,OTC,tier1,0.5,448
2022-01-17,Thane,Metformin,chronic,tier1,0.5,414
2022-01-17,Thane,Insulin Glargine,chronic,tier1,0.5,221
2022-01-17,Thane,Omeprazole,gastro,tier1,0.5,416
2022-01-17,Thane,Amoxicillin,antibiotic,tier1,0.5,482
2022-01-17,Thane,Vitamin D3,chronic,tier1,0.5,252
2022-01-17,Thane,Ibuprofen,fever_cold,tier1,0.5,700
2022-01-17,Nashik,Paracetamol,fever_cold,tier1,0.42,691
2022-01-17,Nashik,Azithromycin,antibiotic,tier1,0.42,414
2022-01-17,Nashik,ORS Sachets,OTC,tier1,0.42,319
2022-01-17,Nashik,Cetirizine,OTC,tier1,0.42,343
2022-01-17,Nashik,Metformin,chronic,tier1,0.42,302
2022-01-17,Nashik,Insulin Glargine,chronic,tier1,0.42,191
2022-01-17,Nashik,Omeprazole,gastro,tier1,0.42,311
2022-01-17,Nashik,Amoxicillin,antibiotic,tier1,0.42,430
2022-01-17,Nashik,Vitamin D3,chronic,tier1,0.42,225
2022-01-17,Nashik,Ibuprofen,fever_cold,tier1,0.42,529
2022-01-17,Aurangabad,Paracetamol,fever_cold,tier1,0.38,598
2022-01-17,Aurangabad,Azithromycin,antibiotic,tier1,0.38,419
2022-01-17,Aurangabad,ORS Sachets,OTC,tier1,0.38,356
2022-01-17,Aurangabad,Cetirizine,OTC,tier1,0.38,332
2022-01-17,Aurangabad,Metformin,chronic,tier1,0.38,285
2022-01-17,Aurangabad,Insulin Glargine,chronic,tier1,0.38,161
2022-01-17,Aurangabad,Omeprazole,gastro,tier1,0.38,269
2022-01-17,Aurangabad,Amoxicillin,antibiotic,tier1,0.38,384
2022-01-17,Aurangabad,Vitamin D3,chronic,tier1,0.38,203
2022-01-17,Aurangabad,Ibuprofen,fever_cold,tier1,0.38,471
2022-01-17,Solapur,Paracetamol,fever_cold,tier2,0.3,310
2022-01-17,Solapur,Azithromycin,antibiotic,tier2,0.3,163
2022-01-17,Solapur,ORS Sachets,OTC,tier2,0.3,161
2022-01-17,Solapur,Cetirizine,OTC,tier2,0.3,138
2022-01-17,Solapur,Metformin,chronic,tier2,0.3,125
2022-01-17,Solapur,Insulin Glargine,chronic,tier2,0.3,71
2022-01-17,Solapur,Omeprazole,gastro,tier2,0.3,124
2022-01-17,Solapur,Amoxicillin,antibiotic,tier2,0.3,206
2022-01-17,Solapur,Vitamin D3,chronic,tier2,0.3,88
2022-01-17,Solapur,Ibuprofen,fever_cold,tier2,0.3,217
2022-01-17,Kolhapur,Paracetamol,fever_cold,tier2,0.28,235
2022-01-17,Kolhapur,Azithromycin,antibiotic,tier2,0.28,109
2022-01-17,Kolhapur,ORS Sachets,OTC,tier2,0.28,130
2022-01-17,Kolhapur,Cetirizine,OTC,tier2,0.28,147
2022-01-17,Kolhapur,Metformin,chronic,tier2,0.28,127
2022-01-17,Kolhapur,Insulin Glargine,chronic,tier2,0.28,66
2022-01-17,Kolhapur,Omeprazole,gastro,tier2,0.28,115
2022-01-17,Kolhapur,Amoxicillin,antibiotic,tier2,0.28,183
2022-01-17,Kolhapur,Vitamin D3,chronic,tier2,0.28,97
2022-01-17,Kolhapur,Ibuprofen,fever_cold,tier2,0.28,239
2022-01-17,Amravati,Paracetamol,fever_cold,tier2,0.25,213
2022-01-17,Amravati,Azithromycin,antibiotic,tier2,0.25,120
2022-01-17,Amravati,ORS Sachets,OTC,tier2,0.25,114
2022-01-17,Amravati,Cetirizine,OTC,tier2,0.25,115
2022-01-17,Amravati,Metformin,chronic,tier2,0.25,101
2022-01-17,Amravati,Insulin Glargine,chronic,tier2,0.25,56
2022-01-17,Amravati,Omeprazole,gastro,tier2,0.25,91
2022-01-17,Amravati,Amoxicillin,antibiotic,tier2,0.25,137
2022-01-17,Amravati,Vitamin D3,chronic,tier2,0.25,81
2022-01-17,Amravati,Ibuprofen,fever_cold,tier2,0.25,209
2022-01-17,Nanded,Paracetamol,fever_cold,tier2,0.22,190
2022-01-17,Nanded,Azithromycin,antibiotic,tier2,0.22,140
2022-01-17,Nanded,ORS Sachets,OTC,tier2,0.22,134
2022-01-17,Nanded,Cetirizine,OTC,tier2,0.22,89
2022-01-17,Nanded,Metformin,chronic,tier2,0.22,99
2022-01-17,Nanded,Insulin Glargine,chronic,tier2,0.22,54
2022-01-17,Nanded,Omeprazole,gastro,tier2,0.22,77
2022-01-17,Nanded,Amoxicillin,antibiotic,tier2,0.22,135
2022-01-17,Nanded,Vitamin D3,chronic,tier2,0.22,63
2022-01-17,Nanded,Ibuprofen,fever_cold,tier2,0.22,146
2022-01-17,Sangli,Paracetamol,fever_cold,tier2,0.2,189
2022-01-17,Sangli,Azithromycin,antibiotic,tier2,0.2,133
2022-01-17,Sangli,ORS Sachets,OTC,tier2,0.2,95
2022-01-17,Sangli,Cetirizine,OTC,tier2,0.2,96
2022-01-17,Sangli,Metformin,chronic,tier2,0.2,81
2022-01-17,Sangli,Insulin Glargine,chronic,tier2,0.2,47
2022-01-17,Sangli,Omeprazole,gastro,tier2,0.2,73
2022-01-17,Sangli,Amoxicillin,antibiotic,tier2,0.2,113
2022-01-17,Sangli,Vitamin D3,chronic,tier2,0.2,60
2022-01-17,Sangli,Ibuprofen,fever_cold,tier2,0.2,141
2022-01-17,Jalgaon,Paracetamol,fever_cold,tier2,0.22,195
2022-01-17,Jalgaon,Azithromycin,antibiotic,tier2,0.22,118
2022-01-17,Jalgaon,ORS Sachets,OTC,tier2,0.22,127
2022-01-17,Jalgaon,Cetirizine,OTC,tier2,0.22,88
2022-01-17,Jalgaon,Metformin,chronic,tier2,0.22,90
2022-01-17,Jalgaon,Insulin Glargine,chronic,tier2,0.22,55
2022-01-17,Jalgaon,Omeprazole,gastro,tier2,0.22,90
2022-01-17,Jalgaon,Amoxicillin,antibiotic,tier2,0.22,122
2022-01-17,Jalgaon,Vitamin D3,chronic,tier2,0.22,66
2022-01-17,Jalgaon,Ibuprofen,fever_cold,tier2,0.22,182
2022-01-17,Akola,Paracetamol,fever_cold,tier2,0.18,130
2022-01-17,Akola,Azithromycin,antibiotic,tier2,0.18,104
2022-01-17,Akola,ORS Sachets,OTC,tier2,0.18,97
2022-01-17,Akola,Cetirizine,OTC,tier2,0.18,87
2022-01-17,Akola,Metformin,chronic,tier2,0.18,73
2022-01-17,Akola,Insulin Glargine,chronic,tier2,0.18,39
2022-01-17,Akola,Omeprazole,gastro,tier2,0.18,59
2022-01-17,Akola,Amoxicillin,antibiotic,tier2,0.18,114
2022-01-17,Akola,Vitamin D3,chronic,tier2,0.18,55
2022-01-17,Akola,Ibuprofen,fever_cold,tier2,0.18,126
2022-01-17,Latur,Paracetamol,fever_cold,tier2,0.17,156
2022-01-17,Latur,Azithromycin,antibiotic,tier2,0.17,73
2022-01-17,Latur,ORS Sachets,OTC,tier2,0.17,101
2022-01-17,Latur,Cetirizine,OTC,tier2,0.17,65
2022-01-17,Latur,Metformin,chronic,tier2,0.17,69
2022-01-17,Latur,Insulin Glargine,chronic,tier2,0.17,41
2022-01-17,Latur,Omeprazole,gastro,tier2,0.17,61
2022-01-17,Latur,Amoxicillin,antibiotic,tier2,0.17,102
2022-01-17,Latur,Vitamin D3,chronic,tier2,0.17,54
2022-01-17,Latur,Ibuprofen,fever_cold,tier2,0.17,123
2022-01-17,Dhule,Paracetamol,fever_cold,tier2,0.16,150
2022-01-17,Dhule,Azithromycin,antibiotic,tier2,0.16,75
2022-01-17,Dhule,ORS Sachets,OTC,tier2,0.16,104
2022-01-17,Dhule,Cetirizine,OTC,tier2,0.16,84
2022-01-17,Dhule,Metformin,chronic,tier2,0.16,59
2022-01-17,Dhule,Insulin Glargine,chronic,tier2,0.16,37
2022-01-17,Dhule,Omeprazole,gastro,tier2,0.16,66
2022-01-17,Dhule,Amoxicillin,antibiotic,tier2,0.16,98
2022-01-17,Dhule,Vitamin D3,chronic,tier2,0.16,49
2022-01-17,Dhule,Ibuprofen,fever_cold,tier2,0.16,115
2022-01-17,Ahmednagar,Paracetamol,fever_cold,tier2,0.2,174
2022-01-17,Ahmednagar,Azithromycin,antibiotic,tier2,0.2,106
2022-01-17,Ahmednagar,ORS Sachets,OTC,tier2,0.2,141
2022-01-17,Ahmednagar,Cetirizine,OTC,tier2,0.2,93
2022-01-17,Ahmednagar,Metformin,chronic,tier2,0.2,85
2022-01-17,Ahmednagar,Insulin Glargine,chronic,tier2,0.2,47
2022-01-17,Ahmednagar,Omeprazole,gastro,tier2,0.2,74
2022-01-17,Ahmednagar,Amoxicillin,antibiotic,tier2,0.2,119
2022-01-17,Ahmednagar,Vitamin D3,chronic,tier2,0.2,61
2022-01-17,Ahmednagar,Ibuprofen,fever_cold,tier2,0.2,147
2022-01-17,Chandrapur,Paracetamol,fever_cold,tier2,0.15,133
2022-01-17,Chandrapur,Azithromycin,antibiotic,tier2,0.15,101
2022-01-17,Chandrapur,ORS Sachets,OTC,tier2,0.15,102
2022-01-17,Chandrapur,Cetirizine,OTC,tier2,0.15,65
2022-01-17,Chandrapur,Metformin,chronic,tier2,0.15,67
2022-01-17,Chandrapur,Insulin Glargine,chronic,tier2,0.15,35
2022-01-17,Chandrapur,Omeprazole,gastro,tier2,0.15,47
2022-01-17,Chandrapur,Amoxicillin,antibiotic,tier2,0.15,83
2022-01-17,Chandrapur,Vitamin D3,chronic,tier2,0.15,41
2022-01-17,Chandrapur,Ibuprofen,fever_cold,tier2,0.15,111
2022-01-17,Parbhani,Paracetamol,fever_cold,tier2,0.14,121
2022-01-17,Parbhani,Azithromycin,antibiotic,tier2,0.14,91
2022-01-17,Parbhani,ORS Sachets,OTC,tier2,0.14,88
2022-01-17,Parbhani,Cetirizine,OTC,tier2,0.14,61
2022-01-17,Parbhani,Metformin,chronic,tier2,0.14,61
2022-01-17,Parbhani,Insulin Glargine,chronic,tier2,0.14,30
2022-01-17,Parbhani,Omeprazole,gastro,tier2,0.14,56
2022-01-17,Parbhani,Amoxicillin,antibiotic,tier2,0.14,96
2022-01-17,Parbhani,Vitamin D3,chronic,tier2,0.14,39
2022-01-17,Parbhani,Ibuprofen,fever_cold,tier2,0.14,120
2022-01-17,Ichalkaranji,Paracetamol,fever_cold,tier2,0.13,116
2022-01-17,Ichalkaranji,Azithromycin,antibiotic,tier2,0.13,67
2022-01-17,Ichalkaranji,ORS Sachets,OTC,tier2,0.13,85
2022-01-17,Ichalkaranji,Cetirizine,OTC,tier2,0.13,74
2022-01-17,Ichalkaranji,Metformin,chronic,tier2,0.13,55
2022-01-17,Ichalkaranji,Insulin Glargine,chronic,tier2,0.13,32
2022-01-17,Ichalkaranji,Omeprazole,gastro,tier2,0.13,48
2022-01-17,Ichalkaranji,Amoxicillin,antibiotic,tier2,0.13,74
2022-01-17,Ichalkaranji,Vitamin D3,chronic,tier2,0.13,41
2022-01-17,Ichalkaranji,Ibuprofen,fever_cold,tier2,0.13,91
2022-01-17,Bid,Paracetamol,fever_cold,tier2,0.12,104
2022-01-17,Bid,Azithromycin,antibiotic,tier2,0.12,61
2022-01-17,Bid,ORS Sachets,OTC,tier2,0.12,77
2022-01-17,Bid,Cetirizine,OTC,tier2,0.12,56
2022-01-17,Bid,Metformin,chronic,tier2,0.12,53
2022-01-17,Bid,Insulin Glargine,chronic,tier2,0.12,28
2022-01-17,Bid,Omeprazole,gastro,tier2,0.12,46
2022-01-17,Bid,Amoxicillin,antibiotic,tier2,0.12,67
2022-01-17,Bid,Vitamin D3,chronic,tier2,0.12,35
2022-01-17,Bid,Ibuprofen,fever_cold,tier2,0.12,96
2022-01-24,Mumbai,Paracetamol,fever_cold,metro,1.0,3098
2022-01-24,Mumbai,Azithromycin,antibiotic,metro,1.0,1601
2022-01-24,Mumbai,ORS Sachets,OTC,metro,1.0,2261
2022-01-24,Mumbai,Cetirizine,OTC,metro,1.0,1744
2022-01-24,Mumbai,Metformin,chronic,metro,1.0,1429
2022-01-24,Mumbai,Insulin Glargine,chronic,metro,1.0,875
2022-01-24,Mumbai,Omeprazole,gastro,metro,1.0,1199
2022-01-24,Mumbai,Amoxicillin,antibiotic,metro,1.0,1786
2022-01-24,Mumbai,Vitamin D3,chronic,metro,1.0,911
2022-01-24,Mumbai,Ibuprofen,fever_cold,metro,1.0,2943
2022-01-24,Pune,Paracetamol,fever_cold,metro,0.75,2301
2022-01-24,Pune,Azithromycin,antibiotic,metro,0.75,1341
2022-01-24,Pune,ORS Sachets,OTC,metro,0.75,1563
2022-01-24,Pune,Cetirizine,OTC,metro,0.75,973
2022-01-24,Pune,Metformin,chronic,metro,0.75,1178
2022-01-24,Pune,Insulin Glargine,chronic,metro,0.75,604
2022-01-24,Pune,Omeprazole,gastro,metro,0.75,986
2022-01-24,Pune,Amoxicillin,antibiotic,metro,0.75,1712
2022-01-24,Pune,Vitamin D3,chronic,metro,0.75,768
2022-01-24,Pune,Ibuprofen,fever_cold,metro,0.75,1963
2022-01-24,Nagpur,Paracetamol,fever_cold,tier1,0.55,802
2022-01-24,Nagpur,Azithromycin,antibiotic,tier1,0.55,575
2022-01-24,Nagpur,ORS Sachets,OTC,tier1,0.55,776
2022-01-24,Nagpur,Cetirizine,OTC,tier1,0.55,527
2022-01-24,Nagpur,Metformin,chronic,tier1,0.55,457
2022-01-24,Nagpur,Insulin Glargine,chronic,tier1,0.55,236
2022-01-24,Nagpur,Omeprazole,gastro,tier1,0.55,354
2022-01-24,Nagpur,Amoxicillin,antibiotic,tier1,0.55,626
2022-01-24,Nagpur,Vitamin D3,chronic,tier1,0.55,303
2022-01-24,Nagpur,Ibuprofen,fever_cold,tier1,0.55,859
2022-01-24,Thane,Paracetamol,fever_cold,tier1,0.5,658
2022-01-24,Thane,Azithromycin,antibiotic,tier1,0.5,586
2022-01-24,Thane,ORS Sachets,OTC,tier1,0.5,537
2022-01-24,Thane,Cetirizine,OTC,tier1,0.5,391
2022-01-24,Thane,Metformin,chronic,tier1,0.5,366
2022-01-24,Thane,Insulin Glargine,chronic,tier1,0.5,202
2022-01-24,Thane,Omeprazole,gastro,tier1,0.5,387
2022-01-24,Thane,Amoxicillin,antibiotic,tier1,0.5,583
2022-01-24,Thane,Vitamin D3,chronic,tier1,0.5,257
2022-01-24,Thane,Ibuprofen,fever_cold,tier1,0.5,613
2022-01-24,Nashik,Paracetamol,fever_cold,tier1,0.42,643
2022-01-24,Nashik,Azithromycin,antibiotic,tier1,0.42,499
2022-01-24,Nashik,ORS Sachets,OTC,tier1,0.42,444
2022-01-24,Nashik,Cetirizine,OTC,tier1,0.42,284
2022-01-24,Nashik,Metformin,chronic,tier1,0.42,319
2022-01-24,Nashik,Insulin Glargine,chronic,tier1,0.42,182
2022-01-24,Nashik,Omeprazole,gastro,tier1,0.42,219
2022-01-24,Nashik,Amoxicillin,antibiotic,tier1,0.42,482
2022-01-24,Nashik,Vitamin D3,chronic,tier1,0.42,228
2022-01-24,Nashik,Ibuprofen,fever_cold,tier1,0.42,633
2022-01-24,Aurangabad,Paracetamol,fever_cold,tier1,0.38,713
2022-01-24,Aurangabad,Azithromycin,antibiotic,tier1,0.38,427
2022-01-24,Aurangabad,ORS Sachets,OTC,tier1,0.38,401
2022-01-24,Aurangabad,Cetirizine,OTC,tier1,0.38,272
2022-01-24,Aurangabad,Metformin,chronic,tier1,0.38,330
2022-01-24,Aurangabad,Insulin Glargine,chronic,tier1,0.38,168
2022-01-24,Aurangabad,Omeprazole,gastro,tier1,0.38,272
2022-01-24,Aurangabad,Amoxicillin,antibiotic,tier1,0.38,438
2022-01-24,Aurangabad,Vitamin D3,chronic,tier1,0.38,211
2022-01-24,Aurangabad,Ibuprofen,fever_cold,tier1,0.38,527
2022-01-24,Solapur,Paracetamol,fever_cold,tier2,0.3,244
2022-01-24,Solapur,Azithromycin,antibiotic,tier2,0.3,151
2022-01-24,Solapur,ORS Sachets,OTC,tier2,0.3,179
2022-01-24,Solapur,Cetirizine,OTC,tier2,0.3,126
2022-01-24,Solapur,Metformin,chronic,tier2,0.3,122
2022-01-24,Solapur,Insulin Glargine,chronic,tier2,0.3,72
2022-01-24,Solapur,Omeprazole,gastro,tier2,0.3,114
2022-01-24,Solapur,Amoxicillin,antibiotic,tier2,0.3,223
2022-01-24,Solapur,Vitamin D3,chronic,tier2,0.3,78
2022-01-24,Solapur,Ibuprofen,fever_cold,tier2,0.3,256
2022-01-24,Kolhapur,Paracetamol,fever_cold,tier2,0.28,272
2022-01-24,Kolhapur,Azithromycin,antibiotic,tier2,0.28,114
2022-01-24,Kolhapur,ORS Sachets,OTC,tier2,0.28,159
2022-01-24,Kolhapur,Cetirizine,OTC,tier2,0.28,120
2022-01-24,Kolhapur,Metformin,chronic,tier2,0.28,109
2022-01-24,Kolhapur,Insulin Glargine,chronic,tier2,0.28,65
2022-01-24,Kolhapur,Omeprazole,gastro,tier2,0.28,97
2022-01-24,Kolhapur,Amoxicillin,antibiotic,tier2,0.28,213
2022-01-24,Kolhapur,Vitamin D3,chronic,tier2,0.28,88
2022-01-24,Kolhapur,Ibuprofen,fever_cold,tier2,0.28,242
2022-01-24,Amravati,Paracetamol,fever_cold,tier2,0.25,232
2022-01-24,Amravati,Azithromycin,antibiotic,tier2,0.25,117
2022-01-24,Amravati,ORS Sachets,OTC,tier2,0.25,138
2022-01-24,Amravati,Cetirizine,OTC,tier2,0.25,119
2022-01-24,Amravati,Metformin,chronic,tier2,0.25,99
2022-01-24,Amravati,Insulin Glargine,chronic,tier2,0.25,62
2022-01-24,Amravati,Omeprazole,gastro,tier2,0.25,95
2022-01-24,Amravati,Amoxicillin,antibiotic,tier2,0.25,150
2022-01-24,Amravati,Vitamin D3,chronic,tier2,0.25,78
2022-01-24,Amravati,Ibuprofen,fever_cold,tier2,0.25,201
2022-01-24,Nanded,Paracetamol,fever_cold,tier2,0.22,183
2022-01-24,Nanded,Azithromycin,antibiotic,tier2,0.22,135
2022-01-24,Nanded,ORS Sachets,OTC,tier2,0.22,111
2022-01-24,Nanded,Cetirizine,OTC,tier2,0.22,106
2022-01-24,Nanded,Metformin,chronic,tier2,0.22,95
2022-01-24,Nanded,Insulin Glargine,chronic,tier2,0.22,52
2022-01-24,Nanded,Omeprazole,gastro,tier2,0.22,89
2022-01-24,Nanded,Amoxicillin,antibiotic,tier2,0.22,118
2022-01-24,Nanded,Vitamin D3,chronic,tier2,0.22,69
2022-01-24,Nanded,Ibuprofen,fever_cold,tier2,0.22,166
2022-01-24,Sangli,Paracetamol,fever_cold,tier2,0.2,164
2022-01-24,Sangli,Azithromycin,antibiotic,tier2,0.2,122
2022-01-24,Sangli,ORS Sachets,OTC,tier2,0.2,107
2022-01-24,Sangli,Cetirizine,OTC,tier2,0.2,75
2022-01-24,Sangli,Metformin,chronic,tier2,0.2,77
2022-01-24,Sangli,Insulin Glargine,chronic,tier2,0.2,49
2022-01-24,Sangli,Omeprazole,gastro,tier2,0.2,68
2022-01-24,Sangli,Amoxicillin,antibiotic,tier2,0.2,153
2022-01-24,Sangli,Vitamin D3,chronic,tier2,0.2,54
2022-01-24,Sangli,Ibuprofen,fever_cold,tier2,0.2,180
2022-01-24,Jalgaon,Paracetamol,fever_cold,tier2,0.22,194
2022-01-24,Jalgaon,Azithromycin,antibiotic,tier2,0.22,117
2022-01-24,Jalgaon,ORS Sachets,OTC,tier2,0.22,121
2022-01-24,Jalgaon,Cetirizine,OTC,tier2,0.22,104
2022-01-24,Jalgaon,Metformin,chronic,tier2,0.22,92
2022-01-24,Jalgaon,Insulin Glargine,chronic,tier2,0.22,56
2022-01-24,Jalgaon,Omeprazole,gastro,tier2,0.22,87
2022-01-24,Jalgaon,Amoxicillin,antibiotic,tier2,0.22,141
2022-01-24,Jalgaon,Vitamin D3,chronic,tier2,0.22,65
2022-01-24,Jalgaon,Ibuprofen,fever_cold,tier2,0.22,168
2022-01-24,Akola,Paracetamol,fever_cold,tier2,0.18,160
2022-01-24,Akola,Azithromycin,antibiotic,tier2,0.18,77
2022-01-24,Akola,ORS Sachets,OTC,tier2,0.18,86
2022-01-24,Akola,Cetirizine,OTC,tier2,0.18,88
2022-01-24,Akola,Metformin,chronic,tier2,0.18,76
2022-01-24,Akola,Insulin Glargine,chronic,tier2,0.18,43
2022-01-24,Akola,Omeprazole,gastro,tier2,0.18,70
2022-01-24,Akola,Amoxicillin,antibiotic,tier2,0.18,118
2022-01-24,Akola,Vitamin D3,chronic,tier2,0.18,53
2022-01-24,Akola,Ibuprofen,fever_cold,tier2,0.18,127
2022-01-24,Latur,Paracetamol,fever_cold,tier2,0.17,150
2022-01-24,Latur,Azithromycin,antibiotic,tier2,0.17,81
2022-01-24,Latur,ORS Sachets,OTC,tier2,0.17,108
2022-01-24,Latur,Cetirizine,OTC,tier2,0.17,61
2022-01-24,Latur,Metformin,chronic,tier2,0.17,75
2022-01-24,Latur,Insulin Glargine,chronic,tier2,0.17,42
2022-01-24,Latur,Omeprazole,gastro,tier2,0.17,68
2022-01-24,Latur,Amoxicillin,antibiotic,tier2,0.17,120
2022-01-24,Latur,Vitamin D3,chronic,tier2,0.17,55
2022-01-24,Latur,Ibuprofen,fever_cold,tier2,0.17,144
2022-01-24,Dhule,Paracetamol,fever_cold,tier2,0.16,113
2022-01-24,Dhule,Azithromycin,antibiotic,tier2,0.16,73
2022-01-24,Dhule,ORS Sachets,OTC,tier2,0.16,87
2022-01-24,Dhule,Cetirizine,OTC,tier2,0.16,72
2022-01-24,Dhule,Metformin,chronic,tier2,0.16,69
2022-01-24,Dhule,Insulin Glargine,chronic,tier2,0.16,37
2022-01-24,Dhule,Omeprazole,gastro,tier2,0.16,64
2022-01-24,Dhule,Amoxicillin,antibiotic,tier2,0.16,92
2022-01-24,Dhule,Vitamin D3,chronic,tier2,0.16,47
2022-01-24,Dhule,Ibuprofen,fever_cold,tier2,0.16,106
2022-01-24,Ahmednagar,Paracetamol,fever_cold,tier2,0.2,157
2022-01-24,Ahmednagar,Azithromycin,antibiotic,tier2,0.2,90
2022-01-24,Ahmednagar,ORS Sachets,OTC,tier2,0.2,102
2022-01-24,Ahmednagar,Cetirizine,OTC,tier2,0.2,101
2022-01-24,Ahmednagar,Metformin,chronic,tier2,0.2,80
2022-01-24,Ahmednagar,Insulin Glargine,chronic,tier2,0.2,54
2022-01-24,Ahmednagar,Omeprazole,gastro,tier2,0.2,82
2022-01-24,Ahmednagar,Amoxicillin,antibiotic,tier2,0.2,129
2022-01-24,Ahmednagar,Vitamin D3,chronic,tier2,0.2,57
2022-01-24,Ahmednagar,Ibuprofen,fever_cold,tier2,0.2,164
2022-01-24,Chandrapur,Paracetamol,fever_cold,tier2,0.15,122
2022-01-24,Chandrapur,Azithromycin,antibiotic,tier2,0.15,82
2022-01-24,Chandrapur,ORS Sachets,OTC,tier2,0.15,125
2022-01-24,Chandrapur,Cetirizine,OTC,tier2,0.15,67
2022-01-24,Chandrapur,Metformin,chronic,tier2,0.15,67
2022-01-24,Chandrapur,Insulin Glargine,chronic,tier2,0.15,35
2022-01-24,Chandrapur,Omeprazole,gastro,tier2,0.15,58
2022-01-24,Chandrapur,Amoxicillin,antibiotic,tier2,0.15,115
2022-01-24,Chandrapur,Vitamin D3,chronic,tier2,0.15,44
2022-01-24,Chandrapur,Ibuprofen,fever_cold,tier2,0.15,136
2022-01-24,Parbhani,Paracetamol,fever_cold,tier2,0.14,130
2022-01-24,Parbhani,Azithromycin,antibiotic,tier2,0.14,70
2022-01-24,Parbhani,ORS Sachets,OTC,tier2,0.14,92
2022-01-24,Parbhani,Cetirizine,OTC,tier2,0.14,70
2022-01-24,Parbhani,Metformin,chronic,tier2,0.14,61
2022-01-24,Parbhani,Insulin Glargine,chronic,tier2,0.14,31
2022-01-24,Parbhani,Omeprazole,gastro,tier2,0.14,51
2022-01-24,Parbhani,Amoxicillin,antibiotic,tier2,0.14,86
2022-01-24,Parbhani,Vitamin D3,chronic,tier2,0.14,42
2022-01-24,Parbhani,Ibuprofen,fever_cold,tier2,0.14,114
2022-01-24,Ichalkaranji,Paracetamol,fever_cold,tier2,0.13,114
2022-01-24,Ichalkaranji,Azithromycin,antibiotic,tier2,0.13,59
2022-01-24,Ichalkaranji,ORS Sachets,OTC,tier2,0.13,82
2022-01-24,Ichalkaranji,Cetirizine,OTC,tier2,0.13,63
2022-01-24,Ichalkaranji,Metformin,chronic,tier2,0.13,56
2022-01-24,Ichalkaranji,Insulin Glargine,chronic,tier2,0.13,33
2022-01-24,Ichalkaranji,Omeprazole,gastro,tier2,0.13,55
2022-01-24,Ichalkaranji,Amoxicillin,antibiotic,tier2,0.13,86
2022-01-24,Ichalkaranji,Vitamin D3,chronic,tier2,0.13,39
2022-01-24,Ichalkaranji,Ibuprofen,fever_cold,tier2,0.13,83
2022-01-24,Bid,Paracetamol,fever_cold,tier2,0.12,108
2022-01-24,Bid,Azithromycin,antibiotic,tier2,0.12,66
2022-01-24,Bid,ORS Sachets,OTC,tier2,0.12,75
2022-01-24,Bid,Cetirizine,OTC,tier2,0.12,46
2022-01-24,Bid,Metformin,chronic,tier2,0.12,48
2022-01-24,Bid,Insulin Glargine,chronic,tier2,0.12,30
2022-01-24,Bid,Omeprazole,gastro,tier2,0.12,47
2022-01-24,Bid,Amoxicillin,antibiotic,tier2,0.12,82
2022-01-24,Bid,Vitamin D3,chronic,tier2,0.12,36
2022-01-24,Bid,Ibuprofen,fever_cold,tier2,0.12,92
2022-01-31,Mumbai,Paracetamol,fever_cold,metro,1.0,3150
